id,date,zipcode,lat,long,bedrooms,bathrooms,sqft_living,sqft_above,sqft_basement,sqft_lot,floors,waterfront,condition,yr_built,yr_renovated,price
3009800015,20150422T000000,98116,47.5772,-122.381,2,1,1100,1100,0,4750,1,0,3,1946,0,502501
6189600040,20141117T000000,98008,47.6236,-122.117,3,1.75,1810,1810,0,7950,1,0,4,1968,0,443000
9834200365,20140815T000000,98144,47.574,-122.289,3,2,2060,1060,1000,4080,1,0,5,1921,0,607000
1959701800,20140702T000000,98102,47.6465,-122.319,3,3.5,4660,3040,1620,5500,2,0,5,1909,0,2147500
8917100153,20140910T000000,98052,47.6295,-122.089,4,2.5,2370,1660,710,15200,1,0,3,1975,0,585000
2344300180,20140619T000000,98004,47.5818,-122.198,3,2.5,2430,2430,0,10500,2,0,3,1989,0,1027000
3216900100,20140612T000000,98031,47.4206,-122.184,3,2.5,1880,1880,0,7000,2,0,3,1993,0,315000
425000065,20141021T000000,98056,47.4989,-122.171,2,1,1150,1150,0,5695,1,0,4,1958,0,180000
2426069085,20140513T000000,98019,47.7315,-121.972,3,2,1350,1350,0,14200,1,0,3,1989,0,322500
7199350600,20140602T000000,98052,47.6959,-122.125,3,2.75,2180,1310,870,7519,1,0,4,1981,0,568500
6909700040,20140611T000000,98144,47.5887,-122.291,4,2.75,3370,1920,1450,6675,1,0,4,1948,0,813000
4147200040,20150414T000000,98040,47.5458,-122.231,5,2.25,3650,1850,1800,13068,1,0,4,1976,0,1085000
1062100100,20140626T000000,98155,47.7521,-122.279,4,2,2100,2100,0,4857,2,0,3,1965,1984,424000
2124049254,20140717T000000,98108,47.5498,-122.304,2,1,670,670,0,5600,1,0,3,1903,0,235000
6841700100,20140929T000000,98122,47.6054,-122.295,3,3.5,2420,1820,600,4000,2,0,5,1907,0,740000
7544800195,20140813T000000,98122,47.6059,-122.303,1,1,760,760,0,3000,1,0,3,1900,0,415000
8807810110,20140522T000000,98053,47.6606,-122.059,3,2.75,2200,1100,1100,14925,1,0,3,1982,0,432000
1126059201,20150504T000000,98072,47.7522,-122.13,5,3.25,4410,3880,530,35192,2,0,3,1990,0,1268890
1422200090,20140915T000000,98122,47.6071,-122.285,3,1.75,1300,880,420,2446,1,0,3,1961,0,676500
871000065,20141120T000000,98199,47.6534,-122.404,2,1,720,720,0,4592,1,0,4,1943,0,419000
4054710090,20150320T000000,98077,47.722,-122.026,3,2.5,2180,2180,0,37042,2,0,3,1998,0,650000
8075400360,20140822T000000,98032,47.3902,-122.283,2,1,1130,1130,0,15190,1,0,4,1954,0,239000
9551202875,20140709T000000,98103,47.6698,-122.334,4,2.5,2230,1540,690,4372,2,0,5,1935,0,9e+05
4027700930,20150428T000000,98028,47.7751,-122.268,5,1.75,2100,1070,1030,7347,1,0,3,1981,0,330000
1535204165,20141204T000000,98070,47.4193,-122.439,3,1.75,2060,1100,960,58341,1,0,3,1982,0,510000
3303860590,20140627T000000,98038,47.3689,-122.058,4,2.5,3060,3060,0,6000,2,0,3,2012,0,465000
1925069066,20140623T000000,98052,47.6361,-122.093,3,2.75,2810,2810,0,18731,2,1,4,1974,0,1700000
6137610540,20140827T000000,98011,47.7711,-122.195,3,2.25,2550,2550,0,8588,1,0,3,1989,0,490000
2525049263,20140709T000000,98039,47.6217,-122.239,5,3,4290,4290,0,20445,2,0,4,1985,0,2680000
126059310,20141130T000000,98072,47.7635,-122.112,3,2.25,3040,3040,0,52302,1,0,3,2005,0,1e+06
4254000540,20140708T000000,98019,47.737,-121.955,4,2.75,2530,2530,0,14178,2,0,3,1997,0,469950
5101405067,20140509T000000,98115,47.6988,-122.32,3,1.75,1300,1300,0,5413,1.5,0,3,1925,1992,536000
5468000180,20150305T000000,98030,47.3617,-122.172,4,2.5,1790,1790,0,19177,1,0,4,1966,0,244950
1930301220,20150417T000000,98103,47.6543,-122.354,3,1,1530,890,640,2400,1,0,4,1928,0,575000
9282801450,20150325T000000,98178,47.5009,-122.235,5,2.75,2380,1300,1080,7500,1,0,3,1984,0,361000
4037000925,20150327T000000,98008,47.6007,-122.117,5,2.25,2400,1200,1200,13450,1,0,5,1957,0,650000
3336000230,20150323T000000,98118,47.5291,-122.268,2,1,1030,830,200,6000,1,0,2,1951,0,230005
3621059043,20140527T000000,98092,47.2582,-122.113,4,2.5,3250,3250,0,235063,1,0,3,1973,0,293000
126049231,20140516T000000,98028,47.7651,-122.246,3,3,1970,1970,0,24318,1,0,3,2010,0,445000
3331000220,20140814T000000,98118,47.5533,-122.285,4,1.5,1940,1140,800,6386,1,0,3,1954,0,280000
3904900230,20140716T000000,98029,47.5696,-122.02,3,2.25,1850,1370,480,10855,1,0,3,1985,0,520000
525069133,20140805T000000,98053,47.683,-122.063,4,3.25,3900,3900,0,40962,2,0,3,1991,0,780000
2721049061,20140709T000000,98001,47.274,-122.287,3,1.75,3160,2160,1000,76230,1,0,4,1978,0,625000
5381000411,20150410T000000,98188,47.4473,-122.284,3,1.75,1440,1440,0,7200,1,0,3,1986,0,239950
603000150,20140616T000000,98118,47.5218,-122.286,3,1.5,2040,1340,700,6000,1,0,3,1957,0,335000
3904960690,20150417T000000,98029,47.5781,-122.018,3,2.5,2120,2120,0,7401,2,0,3,1989,0,612000
7686202730,20140804T000000,98198,47.4215,-122.318,2,1,830,830,0,8000,1,0,3,1954,0,2e+05
9264910300,20140710T000000,98023,47.3074,-122.337,3,1.75,3140,1670,1470,8571,1,0,4,1985,0,345000
1437910090,20150128T000000,98034,47.7153,-122.191,4,2.5,2410,1550,860,6440,1,0,3,1974,0,520000
2652500740,20140618T000000,98119,47.6425,-122.358,4,2.25,2190,1800,390,4080,2,0,3,1918,0,855000
9274200735,20150507T000000,98116,47.5846,-122.387,4,1.75,2190,1190,1000,5060,1,0,3,1950,0,567500
1745000090,20141110T000000,98003,47.328,-122.321,3,1.5,1210,1210,0,7247,1,0,4,1967,0,208000
5101405338,20140821T000000,98115,47.7004,-122.304,3,1.75,1880,880,1000,16239,1,0,3,1922,0,452000
9348500220,20140728T000000,98011,47.747,-122.177,3,3,2410,2410,0,12183,2,0,3,1988,0,555000
1066600090,20140905T000000,98056,47.5226,-122.183,5,2.75,2620,1350,1270,8861,1,0,5,1979,0,519000
3331500455,20141203T000000,98118,47.5525,-122.273,3,2.25,1850,1850,0,2575,2,0,3,2013,0,474950
1427300120,20150121T000000,98053,47.6525,-121.985,3,2.25,1760,1190,570,16418,1,0,3,1990,0,419000
1861400068,20140911T000000,98119,47.6334,-122.371,2,1,860,860,0,1800,1,0,3,1909,0,390000
4040500100,20141020T000000,98007,47.6123,-122.134,7,2.25,2620,2620,0,6890,2,0,4,1961,0,539000
6117501250,20140801T000000,98166,47.4282,-122.347,4,1.75,2400,1590,810,21196,1,0,5,1956,0,569000
9523103990,20141208T000000,98103,47.6727,-122.351,3,1,1850,1850,0,5000,1.5,0,3,1922,0,611000
3221069054,20141028T000000,98092,47.2711,-122.067,3,2.5,4040,4040,0,147856,2,0,3,2004,0,760000
8838900032,20140518T000000,98007,47.5913,-122.149,3,2,1940,1940,0,55756,1,0,5,1954,0,732000
1455100355,20140708T000000,98125,47.7265,-122.281,3,2.5,3490,2150,1340,8343,2,1,4,1939,1991,1675000
1853080120,20140903T000000,98074,47.5937,-122.061,5,2.75,3170,3170,0,7062,2,0,3,2014,0,919950
2806800120,20140610T000000,98011,47.7762,-122.21,4,2.5,2530,1440,1090,7563,1,0,3,1978,0,4e+05
3216000090,20140729T000000,98053,47.6318,-122.01,4,2.5,3230,3230,0,21781,2,0,3,1993,0,785000
1525059165,20140629T000000,98005,47.6482,-122.159,3,2.25,2120,2120,0,54014,2,0,4,1964,0,835000
8901000835,20150211T000000,98125,47.7068,-122.308,2,1.75,1640,1340,300,6750,1,0,4,1939,0,640500
8001400300,20150316T000000,98001,47.3208,-122.273,4,2.5,2130,2130,0,9013,2,0,3,1988,0,310000
1138000450,20141016T000000,98034,47.7133,-122.212,4,1,1440,1440,0,7215,1.5,0,3,1969,0,355000
2485000100,20140529T000000,98136,47.5239,-122.387,3,1.75,1940,1440,500,7313,1,0,4,1960,0,685000
7689600215,20141017T000000,98178,47.4896,-122.248,3,1,1120,1120,0,8576,1,0,3,1943,0,202500
7852010940,20150505T000000,98065,47.5371,-121.87,3,2.5,2400,2400,0,5817,2,0,3,1998,0,540000
739980360,20141117T000000,98031,47.4088,-122.192,4,2.5,1810,1810,0,4871,2,0,3,1999,0,295000
1102001055,20150424T000000,98118,47.5433,-122.264,3,1,1270,1270,0,6612,1.5,0,3,1927,0,518000
2781250970,20150501T000000,98038,47.3493,-122.023,2,1.75,1350,1350,0,4023,1,0,3,2005,0,250000
3624079067,20140508T000000,98065,47.5145,-121.853,2,2,1550,1550,0,435600,1.5,0,2,1972,0,330000
4443800785,20141121T000000,98117,47.6855,-122.391,2,1,1620,920,700,3880,1,0,4,1924,0,481000
3303900090,20141023T000000,98034,47.7209,-122.256,3,2.25,2650,1770,880,12845,1,0,3,1977,0,898000
686530530,20140804T000000,98052,47.6635,-122.149,5,1.75,2510,2510,0,9750,1.5,0,3,1969,0,570000
4254000220,20150307T000000,98019,47.7366,-121.958,4,2.5,2040,2040,0,16200,2,0,3,1997,0,475000
7575600610,20150209T000000,98003,47.3541,-122.3,3,2.5,1660,1660,0,5250,2,0,4,1988,0,265000
7631800110,20140918T000000,98166,47.4551,-122.373,3,2.5,1980,1580,400,17342,2,1,3,1984,0,380000
7732410120,20140819T000000,98007,47.6596,-122.144,4,2.5,2690,2690,0,8036,2,0,4,1987,0,790000
2493200040,20150312T000000,98136,47.5279,-122.387,2,2.25,2910,2910,0,6110,2,0,4,1985,0,620000
2568300040,20140819T000000,98125,47.7034,-122.297,4,3.5,2720,2670,50,9000,2,0,3,1997,0,709050
1781500385,20140806T000000,98126,47.5259,-122.38,3,1,1280,1280,0,5100,1,0,3,1948,0,296500
626710220,20140813T000000,98077,47.7273,-122.083,3,2.5,2160,2160,0,35912,2,0,3,1982,0,475000
9414500230,20141022T000000,98027,47.522,-122.048,3,2.25,1760,1290,470,10835,1,0,4,1976,0,440000
6638900405,20141208T000000,98117,47.6913,-122.369,2,1,800,800,0,6016,1,0,3,1942,0,405000
7327902612,20150513T000000,98108,47.5321,-122.323,2,1,930,730,200,4000,1,0,3,1943,0,269500
7923600330,20141119T000000,98007,47.5941,-122.144,5,1.75,2040,1020,1020,5280,1,0,4,1961,0,520000
2011400782,20140804T000000,98198,47.4007,-122.323,1,1,1180,1180,0,22000,1,0,3,1948,0,229500
821049149,20141009T000000,98003,47.3203,-122.321,4,1.75,2000,1390,610,10890,1,0,4,1961,0,335000
4054700300,20141021T000000,98077,47.7249,-122.027,4,2.75,3310,3310,0,50951,2,0,3,1998,0,680000
3931900580,20150313T000000,98115,47.6849,-122.327,4,3.5,3130,2550,580,3900,2,0,3,2008,0,1389000
2485000165,20141215T000000,98136,47.5256,-122.385,4,2.5,2300,1600,700,9900,1,0,3,1961,0,740000
1117000150,20150317T000000,98003,47.3484,-122.298,3,2.25,2140,2140,0,9990,1,0,4,1962,0,270000
4321200600,20150504T000000,98126,47.5727,-122.376,4,2,2210,1760,450,5572,1.5,0,3,1911,0,510000
123039364,20140521T000000,98106,47.515,-122.362,2,1,970,970,0,13700,1,0,3,1949,0,3e+05
2175100205,20150323T000000,98040,47.5821,-122.247,5,2.25,2690,2020,670,10800,1,0,4,1956,0,1298890
8813400165,20140819T000000,98105,47.6633,-122.287,4,2,1890,1670,220,5188,1.5,0,4,1940,0,675000
2597531020,20141104T000000,98006,47.5411,-122.133,6,3.25,3140,3140,0,14923,2,0,3,1991,0,925850
723069013,20140718T000000,98027,47.4916,-122.082,2,1,1440,1150,290,43560,1,0,4,1965,0,255500
1137800230,20140514T000000,98003,47.2789,-122.331,3,2.5,2910,2910,0,17172,2,0,3,1989,0,450000
3221069057,20141105T000000,98092,47.2574,-122.072,3,1,1310,1310,0,22652,1,0,3,1968,0,280000
3832500230,20150105T000000,98032,47.3655,-122.291,4,2.25,2140,2140,0,8800,2,0,4,1963,0,245000
1138010220,20150317T000000,98034,47.7155,-122.211,3,1,1090,1090,0,6712,1,0,4,1972,0,344950
3205500230,20140811T000000,98034,47.7199,-122.18,3,1.75,1330,1330,0,7216,1,0,3,1969,0,381000
4389201241,20141230T000000,98004,47.6165,-122.216,4,4,4690,3480,1210,6900,2,0,3,2001,0,1945000
9808700025,20150211T000000,98004,47.6453,-122.214,3,1.5,1910,1910,0,21374,1,0,1,1955,0,1500000
4399210110,20140619T000000,98002,47.3173,-122.21,3,1.75,1750,1750,0,11461,2,0,4,1976,0,232603
7972602490,20141212T000000,98106,47.5271,-122.351,5,2.5,1760,1760,0,10200,1.5,0,3,1925,0,220000
2128000180,20140811T000000,98033,47.6976,-122.169,4,1.75,1810,1390,420,7700,1,0,5,1977,0,6e+05
4345000090,20141105T000000,98030,47.3645,-122.183,3,2.5,1360,1360,0,5754,2,0,3,1994,0,239000
6413100242,20140826T000000,98125,47.7149,-122.322,3,1.75,1730,1730,0,9211,1,0,3,1961,0,4e+05
4218400455,20140708T000000,98105,47.6622,-122.272,6,2.75,4710,3690,1020,11000,2,0,3,1931,0,2180000
1568100220,20140908T000000,98155,47.7351,-122.295,3,1,1010,1010,0,8551,1,0,5,1953,0,350000
1626069220,20140905T000000,98077,47.7361,-122.046,3,2.5,2400,2400,0,97138,2,0,5,1983,0,562000
3342103149,20140910T000000,98056,47.5237,-122.199,3,1.5,1540,1540,0,8400,1,0,5,1968,0,380000
8127700410,20141015T000000,98199,47.643,-122.397,4,1.75,1480,740,740,7875,1,0,3,1927,0,511200
3629970090,20141014T000000,98029,47.5524,-121.992,4,2.5,2520,2520,0,5000,2,0,3,2004,0,680000
8910500237,20140726T000000,98133,47.7114,-122.356,3,3.25,1210,1000,210,941,2,0,3,2002,0,350000
621069218,20150219T000000,98042,47.3429,-122.097,5,2.5,2670,1410,1260,184140,1,0,3,1980,0,410000
3394100230,20140522T000000,98004,47.5806,-122.193,4,2.5,3030,3030,0,12590,1.5,0,4,1988,0,1050000
8682211030,20141028T000000,98053,47.7022,-122.021,3,2,1440,1440,0,3900,1,0,3,2002,0,391265
5427100150,20140626T000000,98039,47.6334,-122.229,4,2.25,3250,3250,0,16684,2,0,3,1979,0,1410000
7579200600,20150428T000000,98116,47.5579,-122.384,3,2,1750,870,880,5750,1,0,5,1956,0,575000
7302000610,20150508T000000,98053,47.6503,-121.968,4,1.5,2120,2120,0,46173,2,0,3,1974,0,316000
3004800175,20150416T000000,98106,47.5169,-122.358,3,1,1050,1050,0,5156,1.5,0,3,1919,0,165000
2397101055,20140812T000000,98119,47.637,-122.363,3,2.25,1950,1430,520,3600,1.5,0,5,1911,0,850000
2354300845,20140804T000000,98027,47.5281,-122.031,3,1,1020,1020,0,6000,1,0,3,1900,0,210000
984220330,20140824T000000,98058,47.4333,-122.168,4,2.5,1820,1220,600,9161,1,0,4,1975,0,325000
7273100026,20150407T000000,98053,47.7066,-122.08,4,2.5,2390,2390,0,53941,2,0,3,1989,0,682000
6386200100,20140718T000000,98034,47.7233,-122.167,3,2.5,1400,1400,0,7508,2,0,4,1987,0,430000
9324800025,20141125T000000,98125,47.7329,-122.291,3,1.5,1540,1190,350,8110,1,0,4,1959,0,325500
4058800930,20140720T000000,98178,47.5039,-122.24,3,1.75,2370,1280,1090,6360,1,0,3,1954,0,385000
1972201161,20150323T000000,98103,47.654,-122.35,1,1,670,670,0,1800,1,0,5,1905,0,435000
2202500025,20140721T000000,98006,47.5744,-122.137,4,1,2420,2420,0,15520,2,0,4,1945,0,550000
4077800258,20141009T000000,98125,47.7098,-122.283,3,1,1000,860,140,7800,1,0,4,1930,0,4e+05
2558700220,20140721T000000,98034,47.7194,-122.172,4,2.75,2100,1240,860,7350,1,0,5,1978,0,503000
290200230,20140819T000000,98074,47.6076,-122.053,4,2.5,2800,2800,0,5368,2,0,3,2003,0,676000
1951100100,20141113T000000,98032,47.3732,-122.295,3,1,940,940,0,11055,1.5,0,4,1959,0,180000
9499200220,20140611T000000,98002,47.3089,-122.213,3,2,1640,1640,0,5280,1.5,0,5,1910,0,234000
999000215,20140512T000000,98107,47.6726,-122.371,4,2.5,2760,1680,1080,5000,1.5,0,5,1928,0,734200
822069118,20140729T000000,98038,47.4087,-122.062,3,3.25,3660,3660,0,66211,2,0,3,2003,0,920000
2425049066,20140616T000000,98039,47.64,-122.24,4,2.5,3070,2070,1000,34412,1,0,4,1950,0,1920000
7950700110,20141209T000000,98092,47.3232,-122.103,3,1.75,1100,1100,0,10125,1,0,4,1969,0,224000
9253900408,20150408T000000,98008,47.5895,-122.111,3,2.75,3130,1690,1440,19530,1,1,3,1947,1984,1400000
3313600077,20140919T000000,98002,47.2857,-122.22,3,1,1320,1320,0,7155,1,0,4,1961,0,185000
452001540,20140818T000000,98107,47.6755,-122.369,3,1.75,1470,1470,0,5000,1.5,0,5,1900,0,554600
3832710210,20140825T000000,98032,47.3657,-122.28,3,1.75,1480,980,500,8009,1,0,3,1980,0,268000
8563000300,20140915T000000,98008,47.6237,-122.106,4,2.25,2260,1530,730,8715,1,0,4,1976,0,675000
1313000650,20140711T000000,98052,47.634,-122.101,4,2.25,2210,1710,500,10039,1,0,4,1967,0,620000
3424069066,20140521T000000,98027,47.5172,-122.027,3,1.75,1540,1540,0,12446,1,0,5,1967,0,396450
2206500300,20140820T000000,98006,47.5772,-122.159,5,1.75,1910,1390,520,9720,1,0,4,1955,0,565000
3083001095,20140824T000000,98144,47.5773,-122.303,3,1.75,1760,1160,600,3520,1,0,3,1966,0,410000
809002290,20140519T000000,98109,47.6369,-122.35,4,3,2240,1270,970,6000,1.5,0,4,1914,0,1190000
6669070220,20140821T000000,98033,47.6669,-122.17,3,2.25,2110,2110,0,7279,1,0,4,1984,0,716125
2325069054,20140521T000000,98053,47.6374,-122.007,2,1,1396,1396,0,111949,1,0,3,1940,1997,225000
8820901792,20140711T000000,98125,47.7184,-122.28,4,2.75,3040,2320,720,7274,2,0,3,1986,0,640000
3488300110,20140910T000000,98116,47.5634,-122.391,2,1,1140,980,160,5650,1,0,3,1920,0,374000
3971700330,20150415T000000,98155,47.7746,-122.323,4,2,1780,1160,620,12161,1,0,5,1950,0,415000
5561400220,20140819T000000,98027,47.461,-122.002,4,2.5,3370,1770,1600,35150,1,0,5,1993,0,592500
2979800762,20140904T000000,98115,47.6844,-122.317,3,2.5,1484,1484,0,1761,3,0,3,2003,0,365000
6600220300,20140914T000000,98074,47.6297,-122.033,4,2.5,2230,1180,1050,12753,1,0,4,1981,0,6e+05
2817910220,20141216T000000,98092,47.3064,-122.1,4,2.5,2820,2820,0,39413,2,0,4,1989,0,465000
7696620100,20150422T000000,98001,47.3318,-122.277,3,1,1580,1000,580,7560,1,0,4,1976,0,254999
7760400900,20140916T000000,98042,47.3691,-122.074,4,2.5,2040,2040,0,8076,2,0,3,1994,0,279000
3353404265,20141231T000000,98001,47.2619,-122.271,3,2.5,2720,2720,0,40813,2,0,3,2001,0,460000
9828702666,20140728T000000,98122,47.6184,-122.301,4,2.25,1490,1020,470,956,2,0,3,2005,0,507000
1823059223,20140520T000000,98178,47.4876,-122.226,3,1.75,1560,1560,0,9788,1,0,3,1964,0,291000
2197600388,20141202T000000,98122,47.6058,-122.319,2,1.5,830,830,0,1077,2,0,3,2006,0,350000
4239400300,20141129T000000,98092,47.317,-122.182,3,1,980,980,0,2490,2,0,4,1969,0,90000
1328300820,20140806T000000,98058,47.4442,-122.129,3,1.75,1980,1360,620,7000,1,0,4,1977,0,329000
7805450870,20140814T000000,98006,47.5604,-122.107,4,2.5,3680,3680,0,11648,2,0,3,1986,0,909000
419000035,20141015T000000,98056,47.492,-122.171,2,1,860,860,0,5400,1,0,4,1953,0,187000
3131201105,20140709T000000,98105,47.6605,-122.326,3,1.75,1850,1020,830,5100,1,0,3,1909,0,580000
112900110,20140903T000000,98019,47.736,-121.965,3,2.5,1620,1620,0,5992,2,0,3,2001,0,345000
5249802240,20140515T000000,98118,47.5636,-122.275,4,2.5,2240,2240,0,7200,2,0,3,1995,0,497000
7950302345,20140815T000000,98118,47.5657,-122.285,3,1,1010,1010,0,3060,1.5,0,3,1904,0,345000
2473371570,20141119T000000,98058,47.4503,-122.131,3,1.75,1610,1610,0,7350,1,0,3,1974,0,313500
3982700088,20150402T000000,98033,47.6894,-122.195,3,2.5,2720,2720,0,7250,2,0,3,1990,0,910000
3448000755,20140604T000000,98125,47.7144,-122.293,3,1.5,2080,1190,890,5244,1,0,3,1959,0,399950
1446400615,20140527T000000,98168,47.482,-122.332,4,2,1930,1030,900,6600,1,0,4,1967,0,268000
2484700145,20141229T000000,98136,47.5235,-122.383,4,1.75,2250,1450,800,8458,1,0,3,1954,0,559000
1753500100,20140709T000000,98198,47.3922,-122.321,3,2.25,1980,1300,680,8755,1,0,4,1963,0,309000
7853300770,20140609T000000,98065,47.5384,-121.889,3,2.5,1960,1960,0,4400,2,0,3,2006,0,410000
7236100015,20140520T000000,98056,47.4902,-122.179,3,1,1320,1320,0,8625,1,0,4,1957,0,259000
1959701695,20141124T000000,98102,47.6466,-122.321,5,2,2940,2340,600,5500,2,0,4,1909,0,950000
4024101421,20141202T000000,98155,47.7602,-122.306,4,1,1460,1460,0,7200,1.5,0,4,1955,0,320000
327000165,20150413T000000,98115,47.6843,-122.267,4,2.5,2330,1490,840,30122,1,0,3,1951,0,1150000
7893800534,20141124T000000,98198,47.4096,-122.329,3,2,2620,2620,0,10107,1,0,3,1982,0,394250
6430500191,20141106T000000,98103,47.6886,-122.352,1,1,700,700,0,3876,1,0,3,1910,0,315000
2354300835,20141224T000000,98027,47.5277,-122.031,2,2,1140,1140,0,12000,1,0,3,1943,0,480000
9510300220,20140804T000000,98045,47.4745,-121.723,3,2.5,2750,2750,0,35440,2,0,3,1994,0,556000
7852130410,20141027T000000,98065,47.5355,-121.88,3,2.5,2480,2480,0,5647,2,0,3,2002,0,450000
5101406522,20141001T000000,98125,47.7021,-122.32,3,1.5,1130,940,190,5413,1,0,3,1946,0,420000
2768200090,20150317T000000,98107,47.669,-122.365,6,3.75,2770,1870,900,5000,1,0,3,1969,0,890000
1761300650,20141006T000000,98031,47.395,-122.174,4,2,1710,1030,680,8814,1,0,5,1975,0,295000
1081330210,20140911T000000,98059,47.469,-122.121,4,2.25,2150,2150,0,27345,2,0,5,1976,0,410000
4137070090,20140611T000000,98092,47.2636,-122.212,3,2.5,2250,2250,0,7294,2,0,3,1994,0,308900
327000100,20141022T000000,98115,47.6846,-122.268,4,2.5,2960,1480,1480,26742,1,0,3,1949,1996,1161000
8682281510,20150128T000000,98053,47.7087,-122.015,2,2.5,2300,2300,0,6984,1,0,3,2006,0,665000
3297700100,20140903T000000,98116,47.577,-122.395,3,1.75,1740,970,770,5500,1,0,5,1953,0,577000
7518506717,20140917T000000,98117,47.6799,-122.385,3,2.5,2830,2830,0,3750,3,0,3,2014,0,959000
65000210,20140626T000000,98126,47.5439,-122.379,2,1.75,1240,1240,0,6417,1,0,5,1924,0,471000
3905040590,20150421T000000,98029,47.5714,-122.002,3,2.5,2180,2180,0,7169,2,0,3,1990,0,560000
5451210150,20140514T000000,98040,47.5339,-122.223,5,2.25,2510,2510,0,9887,2,0,3,1972,0,955000
1778360150,20140620T000000,98006,47.5399,-122.118,7,5.5,6630,4930,1700,13782,2,0,3,2004,0,1240000
6649900301,20141231T000000,98177,47.7767,-122.369,3,2.5,2300,1800,500,18540,1,0,3,1961,0,579000
9264901490,20150428T000000,98023,47.3112,-122.339,4,2.25,3220,3220,0,7889,2,0,3,1978,0,335000
7853220910,20140915T000000,98065,47.5326,-121.855,3,2.5,2270,2270,0,7887,2,0,3,2004,0,485000
9346700150,20140702T000000,98007,47.6131,-122.151,3,2.5,1840,1840,0,9900,1,0,3,1978,0,552000
2327000110,20140714T000000,98074,47.6097,-122.017,4,3.25,3820,3820,0,15293,2,0,3,2003,0,950000
7137900490,20150316T000000,98092,47.3187,-122.171,3,2,1660,1130,530,7958,1,0,3,1983,0,203700
9264960850,20140709T000000,98023,47.3047,-122.347,4,3.5,3360,2450,910,9767,2,0,3,1990,0,412000
1545808960,20150106T000000,98038,47.3614,-122.045,3,2,1350,1350,0,8960,1,0,4,1986,0,237500
486000085,20140815T000000,98117,47.6772,-122.399,4,3.5,2970,2200,770,5000,2,0,3,2001,0,866800
7977200945,20150310T000000,98115,47.6857,-122.293,3,1,1000,860,140,5100,1,0,3,1946,0,425000
3056700150,20140625T000000,98092,47.3191,-122.18,3,2,1190,1190,0,6833,1,0,3,1995,0,2e+05
7896300150,20140929T000000,98118,47.5209,-122.286,3,1.75,1670,990,680,6034,1,0,3,1957,0,280000
7399100210,20141126T000000,98055,47.4659,-122.189,3,1.5,1200,1200,0,2002,2,0,3,1966,0,140000
2473370110,20141114T000000,98058,47.4501,-122.139,5,2.5,2250,1280,970,10400,1,0,3,1973,0,370000
2770605420,20140916T000000,98119,47.6489,-122.372,2,0.75,1040,930,110,4000,1,0,3,1909,0,550000
7856400300,20140702T000000,98006,47.5617,-122.158,2,2.5,3180,2610,570,9400,2,0,5,1985,0,1411600
7856400300,20150322T000000,98006,47.5617,-122.158,2,2.5,3180,2610,570,9400,2,0,5,1985,0,1505000
7923700330,20140528T000000,98007,47.5965,-122.139,4,1.5,2040,1020,1020,8800,1,0,4,1961,0,510000
5632500110,20140716T000000,98028,47.7343,-122.22,3,1,1160,1160,0,10518,1,0,3,1960,0,351000
723049219,20150325T000000,98146,47.4949,-122.338,3,1,880,880,0,10800,1,0,3,1942,0,210000
2320069111,20150507T000000,98022,47.2034,-122.003,4,1.75,2290,1690,600,36900,1.5,0,5,1938,0,449999
7972604345,20140519T000000,98106,47.5178,-122.346,3,1,950,950,0,7620,1,0,3,1954,0,137000
3222069156,20141217T000000,98042,47.3437,-122.078,3,1,1010,1010,0,14510,1,0,5,1974,0,270000
1722069097,20141229T000000,98038,47.3928,-122.066,3,2.5,3100,1820,1280,100188,1,0,4,1981,0,540000
4022905473,20141205T000000,98155,47.7657,-122.284,5,3,2560,1590,970,12480,1,0,3,2012,0,565000
5318101695,20150409T000000,98112,47.6351,-122.285,4,1.5,2430,2430,0,3600,2.5,0,3,1980,0,940000
5216200090,20140616T000000,98070,47.4012,-122.425,2,1,830,830,0,26329,1,1,4,1928,0,385000
9526500090,20140822T000000,98019,47.7408,-121.974,3,3,2090,1450,640,7634,1,0,3,2001,0,4e+05
423059039,20150321T000000,98056,47.5082,-122.166,3,2,2030,2030,0,8649,1,0,3,1998,0,365000
6909700437,20140522T000000,98144,47.5888,-122.294,2,1,1060,1060,0,1600,2,0,3,1979,0,353250
1205000215,20150429T000000,98117,47.6836,-122.397,2,1.5,1090,950,140,6750,1,0,3,1942,0,455000
3223039229,20140527T000000,98070,47.4335,-122.449,4,3.5,3400,2500,900,234352,2,0,3,1991,0,475000
4077800474,20141124T000000,98125,47.7106,-122.286,4,1.75,1920,960,960,7455,1,0,4,1939,1964,571500
1604600227,20150328T000000,98118,47.5624,-122.291,2,1,1150,780,370,3000,1,0,3,1915,0,441000
9542200220,20150213T000000,98005,47.5956,-122.178,6,2.75,3970,2180,1790,9500,1,0,4,1970,0,810000
6600220490,20150409T000000,98074,47.6283,-122.032,3,2.25,1880,1880,0,11556,2,0,3,1987,0,550000
2138700141,20140702T000000,98109,47.6409,-122.353,2,1,1500,1100,400,4000,1,0,3,1933,0,736000
4046600820,20150224T000000,98014,47.6984,-121.912,3,1.75,2190,2190,0,17550,1,0,3,1989,0,375000
9430100360,20150205T000000,98052,47.6853,-122.16,3,2.5,2530,2530,0,9932,2,0,3,1995,0,717500
2447500015,20141121T000000,98177,47.7576,-122.37,2,1.75,1930,1430,500,11200,1,0,3,1951,0,581000
